InstitutionID,SecurityTicker,SharesHeld,ReportDate
0814NB-E,GAS.XX1,1137,20080630
0814NB-E,GAS.XX1,874,20080930
0814NB-E,GAS.XX1,2200,20090331
0814NB-E,GAS.XX1,2200,20090630
0814NB-E,GAS.XX1,2900,20090930
0814NB-E,CEB,25285,20061231
0814NB-E,CEB,17735,20070331
0814NB-E,CEB,750,20070630
0814NB-E,CEB,800,20070930
0814NB-E,CEB,950,20071231
0814NB-E,CEB,1100,20080331
0814NB-E,CEB,1155,20080630
0814NB-E,PVH,30500,20070630
0814NB-E,PVH,38025,20070930
0814NB-E,PVH,42925,20071231
0814NB-E,PVH,49375,20080331
0814NB-E,PVH,37550,20080630
0814NB-E,PVH,60375,20080930
0814NB-E,PVH,79375,20090331
0814NB-E,PVH,67275,20090630
0814NB-E,PVH,27525,20090930
0814NB-E,FLOW.XX1,143200,20070331
0814NB-E,FLOW.XX1,143200,20070630
0814NB-E,FLOW.XX1,143200,20070930
0814NB-E,FLOW.XX1,151300,20071231
0814NB-E,FLOW.XX1,151300,20080331
0814NB-E,FLOW.XX1,151300,20080630
0814NB-E,TPX,1550,20071231
0814NB-E,TPX,1925,20080331
0814NB-E,TPX,3225,20080630
0814NB-E,STLD,3050,20090331
0814NB-E,STLD,4250,20090630
0814NB-E,BLKB,800,20070331
0814NB-E,BLKB,800,20070630
0814NB-E,BLKB,800,20070930
0814NB-E,BRCD,2450,20070331
0814NB-E,BRCD,5900,20070930
0814NB-E,BRCD,6050,20071231
0814NB-E,BRCD,263800,20080331
0814NB-E,BRCD,263800,20080630
0814NB-E,BRCD,173400,20090331
0814NB-E,BEAV,119700,20061231
0814NB-E,BEAV,82900,20070331
0814NB-E,BEAV,96600,20070630
0814NB-E,BEAV,101200,20070930
0814NB-E,BEAV,84100,20071231
0814NB-E,BEAV,80400,20080331
0814NB-E,BEAV,69700,20080630
0814NB-E,BEAV,69700,20080930
0814NB-E,DTE,11200,20061231
0814NB-E,DTE,13700,20070331
0814NB-E,DTE,13100,20070630
0814NB-E,DTE,13100,20070930
0814NB-E,DTE,13100,20071231
0814NB-E,DTE,13100,20080331
0814NB-E,DTE,13100,20080630
0814NB-E,DTE,13243,20080930
0814NB-E,DTE,13100,20090331
0814NB-E,DTE,13390,20090630
0814NB-E,DTE,13526,20090930
0814NB-E,AXS,9615,20061231
0814NB-E,AXS,9303,20070331
0814NB-E,AXS,9264,20070630
0814NB-E,AXS,9264,20070930
0814NB-E,AXS,6526,20071231
0814NB-E,AXS,3874,20080331
0814NB-E,AXS,2284,20080630
0814NB-E,PLCE,30200,20061231
0814NB-E,PLCE,28000,20070331
0814NB-E,PLCE,25100,20080930
0814NB-E,PLCE,38160,20090331
0814NB-E,PLCE,36860,20090630
0814NB-E,PLCE,36860,20090930
0814NB-E,GPI,3838,20061231
0814NB-E,GPI,822,20070331
0814NB-E,UVV,36300,20061231
0814NB-E,UVV,29600,20070331
0814NB-E,UVV,25800,20070630
0814NB-E,UVV,29800,20070930
0814NB-E,UVV,30600,20071231
0814NB-E,UVV,19017,20080331
0814NB-E,UVV,26065,20080630
0814NB-E,UVV,22800,20080930
0814NB-E,UVV,25200,20090331
0814NB-E,UVV,21200,20090630
0814NB-E,UVV,20200,20090930
0814NB-E,EFII,129300,20061231
0814NB-E,EFII,99000,20070331
0814NB-E,MAN,497,20070331
0814NB-E,MAN,19440,20090630
0814NB-E,MAN,26040,20090930
0814NB-E,HIW,33000,20061231
0814NB-E,HIW,33000,20070331
0814NB-E,HIW,29500,20070630
0814NB-E,HIW,18200,20070930
0814NB-E,HIW,14800,20071231
0814NB-E,HIW,12500,20080331
0814NB-E,PGL,43100,20061231
0814NB-E,SPR,950,20070930
0814NB-E,SPR,1750,20071231
0814NB-E,SPR,1100,20080331
0814NB-E,SPR,2320,20080630
0814NB-E,SPR,2505,20080930
0814NB-E,SPR,2295,20090331
0814NB-E,SPR,2340,20090630
0814NB-E,SPR,2360,20090930
0814NB-E,CW,51200,20061231
0814NB-E,CW,44200,20070331
0814NB-E,CW,43400,20070630
0814NB-E,CW,40400,20070930
0814NB-E,CW,37000,20071231
0814NB-E,CW,34615,20080331
0814NB-E,CW,43015,20080630
0814NB-E,CW,26615,20080930
0814NB-E,CW,22700,20090331
0814NB-E,CW,26500,20090630
0814NB-E,CW,26500,20090930
0814NB-E,BAXSQ,73720,20071231
0814NB-E,BAXSQ,82349,20080331
0814NB-E,SVVS,45910,20070331
0814NB-E,SVVS,45910,20070630
0814NB-E,SVVS,57685,20070930
0814NB-E,CHKP,76300,20090630
0814NB-E,CHKP,77100,20090930
0814NB-E,MAS,31100,20061231
0814NB-E,MAS,29500,20070331
0814NB-E,MAS,35100,20070630
0814NB-E,MAS,34400,20070930
0814NB-E,MAS,34800,20071231
0814NB-E,MAS,34800,20080331
0814NB-E,MAS,30850,20080630
0814NB-E,MAS,66550,20080930
0814NB-E,MAS,69482,20090331
0814NB-E,MAS,74582,20090630
0814NB-E,MAS,78693,20090930
0814NB-E,BCR,47715,20061231
0814NB-E,BCR,54475,20070331
0814NB-E,BCR,54075,20070630
0814NB-E,BCR,53095,20070930
0814NB-E,BCR,58635,20071231
0814NB-E,BCR,60115,20080331
0814NB-E,BCR,51955,20080630
0814NB-E,BCR,51245,20080930
0814NB-E,BCR,43332,20090331
0814NB-E,BCR,32922,20090630
0814NB-E,BCR,32890,20090930
0814NB-E,QLGC,13490,20061231
0814NB-E,QLGC,18410,20070331
0814NB-E,QLGC,9500,20070630
0814NB-E,QLGC,8700,20070930
0814NB-E,QLGC,8700,20071231
0814NB-E,QLGC,9500,20080331
0814NB-E,QLGC,9500,20080630
0814NB-E,QLGC,8700,20080930
0814NB-E,QLGC,9313,20090331
0814NB-E,QLGC,8700,20090630
0814NB-E,QLGC,14725,20090930
0814NB-E,FFIV,38927,20061231
0814NB-E,FFIV,20477,20070331
0814NB-E,FFIV,20197,20070630
0814NB-E,FFIV,26634,20070930
0814NB-E,FFIV,59444,20071231
0814NB-E,FFIV,60094,20080331
0814NB-E,FFIV,30854,20080630
0814NB-E,FFIV,67354,20080930
0814NB-E,FFIV,58137,20090331
0814NB-E,MLHR,55285,20070930
0814NB-E,RHT,58728,20090331
0814NB-E,RHT,56993,20090630
0814NB-E,RHT,67243,20090930
0814NB-E,LEN,9000,20061231
0814NB-E,LEN,11350,20070331
0814NB-E,LEN,9000,20070630
0814NB-E,LEN,9000,20070930
0814NB-E,LEN,9000,20071231
0814NB-E,LEN,9000,20080331
0814NB-E,LEN,9000,20080630
0814NB-E,LEN,9000,20080930
0814NB-E,LEN,9000,20090331
0814NB-E,LEN,9000,20090630
0814NB-E,LEN,10600,20090930
0814NB-E,STJ,25600,20061231
0814NB-E,STJ,25300,20070331
0814NB-E,STJ,23500,20070630
0814NB-E,STJ,23200,20070930
0814NB-E,STJ,24100,20071231
0814NB-E,STJ,50500,20080331
0814NB-E,STJ,50500,20080630
0814NB-E,STJ,71680,20080930
0814NB-E,STJ,68111,20090331
0814NB-E,STJ,50518,20090630
0814NB-E,STJ,29405,20090930
0814NB-E,PRE,315,20070331
0814NB-E,BRLI,60100,20070331
0814NB-E,BRLI,60100,20070630
0814NB-E,BRLI,62500,20070930
0814NB-E,BRLI,51100,20071231
0814NB-E,BFAM.XX1,1650,20061231
0814NB-E,BFAM.XX1,1400,20070331
0814NB-E,DECK,14000,20090630
0814NB-E,DECK,20600,20090930
0814NB-E,ARTG,343900,20090630
0814NB-E,ARTG,405800,20090930
0814NB-E,MOS,3686,20071231
0814NB-E,MOS,13501,20080331
0814NB-E,MOS,9405,20080630
0814NB-E,MOS,33476,20080930
0814NB-E,MOS,42141,20090331
0814NB-E,MOS,59700,20090630
0814NB-E,MOS,57668,20090930
0814NB-E,BX,23800,20070930
0814NB-E,BX,23800,20071231
0814NB-E,BX,23800,20080331
0814NB-E,BX,23800,20080630
0814NB-E,BX,23800,20080930
0814NB-E,BX,29185,20090331
0814NB-E,BX,29397,20090630
0814NB-E,BX,29386,20090930
0814NB-E,EE,532,20070331
0814NB-E,EE,1684,20070630
0814NB-E,EE,893,20070930
0814NB-E,IP,84330,20061231
0814NB-E,IP,78580,20070331
0814NB-E,IP,71830,20070630
0814NB-E,IP,36500,20070930
0814NB-E,IP,38100,20071231
0814NB-E,IP,34400,20080331
0814NB-E,IP,30200,20080630
0814NB-E,IP,30200,20080930
0814NB-E,IP,30200,20090331
0814NB-E,IP,30200,20090630
0814NB-E,IP,33660,20090930
0814NB-E,AVB,23500,20061231
0814NB-E,AVB,27400,20070331
0814NB-E,AVB,24400,20070630
0814NB-E,AVB,24100,20070930
0814NB-E,AVB,24900,20071231
0814NB-E,AVB,25300,20080331
0814NB-E,AVB,24900,20080630
0814NB-E,AVB,25600,20080930
0814NB-E,AVB,28570,20090331
0814NB-E,AVB,31170,20090630
0814NB-E,AVB,29370,20090930
0814NB-E,CNET.XX1,256200,20061231
0814NB-E,CNET.XX1,179000,20070331
0814NB-E,CNET.XX1,179000,20070630
0814NB-E,CNET.XX1,179000,20070930
0814NB-E,CNET.XX1,189200,20071231
0814NB-E,CNET.XX1,175100,20080331
0814NB-E,TRA,629,20071231
0814NB-E,TRA,856,20080331
0814NB-E,TRA,1750,20080630
0814NB-E,TRA,35388,20090331
0814NB-E,TRA,32901,20090630
0814NB-E,TRA,30734,20090930
0814NB-E,RDS.A,38000,20061231
0814NB-E,RDS.A,39400,20070331
0814NB-E,RDS.A,40900,20070630
0814NB-E,RDS.A,51100,20070930
0814NB-E,RDS.A,58500,20071231
0814NB-E,RDS.A,58500,20080331
0814NB-E,RDS.A,60200,20080630
0814NB-E,RDS.A,58000,20080930
0814NB-E,RDS.A,59600,20090331
0814NB-E,RDS.A,58300,20090630
0814NB-E,RDS.A,53900,20090930
0814NB-E,CHRD,1044900,20061231
0814NB-E,CHRD,350800,20070331
0814NB-E,CHRD,280000,20070630
0814NB-E,CHRD,213300,20070930
0814NB-E,SEE,6300,20061231
0814NB-E,SEE,12600,20070331
0814NB-E,SEE,9800,20070630
0814NB-E,SEE,11400,20070930
0814NB-E,SEE,10500,20071231
0814NB-E,SEE,10200,20080331
0814NB-E,SEE,10200,20080630
0814NB-E,SEE,9800,20080930
0814NB-E,SEE,9800,20090331
0814NB-E,SEE,11825,20090630
0814NB-E,SEE,14425,20090930
0814NB-E,VALE,84400,20070930
0814NB-E,VALE,41500,20071231
0814NB-E,VALE,59400,20080331
0814NB-E,VALE,11500,20080630
0814NB-E,VALE,45300,20090331
0814NB-E,VALE,32600,20090630
0814NB-E,VALE,32600,20090930
0814NB-E,TSN,17400,20061231
0814NB-E,TSN,17900,20070331
0814NB-E,TSN,17900,20070630
0814NB-E,TSN,18400,20070930
0814NB-E,TSN,18400,20071231
0814NB-E,TSN,17900,20080331
0814NB-E,TSN,17900,20080630
0814NB-E,TSN,17900,20080930
0814NB-E,TSN,32800,20090331
0814NB-E,TSN,35400,20090630
0814NB-E,TSN,23000,20090930
0814NB-E,WMK,28100,20061231
0814NB-E,WMK,31700,20070331
0814NB-E,WMK,31700,20070630
0814NB-E,WMK,31700,20070930
0814NB-E,WMK,31700,20071231
0814NB-E,WMK,31700,20080331
0814NB-E,WMK,37200,20080630
0814NB-E,WMK,18400,20080930
0814NB-E,WMK,24300,20090331
0814NB-E,WMK,20700,20090630
0814NB-E,WMK,23100,20090930
0814NB-E,ANN,156100,20090930
0814NB-E,SAN,249800,20061231
0814NB-E,SAN,259400,20070331
0814NB-E,SAN,269300,20070630
0814NB-E,SAN,269300,20070930
0814NB-E,SAN,302800,20071231
0814NB-E,SAN,302800,20080331
0814NB-E,SAN,196500,20080630
0814NB-E,SAN,186000,20080930
0814NB-E,SAN,201100,20090331
0814NB-E,SAN,199300,20090630
0814NB-E,SAN,150100,20090930
0814NB-E,RY,1722,20070930
0814NB-E,RY,4968,20071231
0814NB-E,RY,4758,20080331
0814NB-E,RY,4487,20080630
0814NB-E,RY,1248,20080930
0814NB-E,RY,938,20090331
0814NB-E,RY,864,20090630
0814NB-E,EHTH,750,20061231
0814NB-E,EHTH,750,20070331
0814NB-E,EHTH,1600,20070630
0814NB-E,EHTH,1850,20070930
0814NB-E,EHTH,1900,20071231
0814NB-E,EHTH,1900,20080331
0814NB-E,EHTH,2010,20080630
0814NB-E,EHTH,1820,20080930
0814NB-E,EHTH,1670,20090331
0814NB-E,EHTH,1705,20090630
0814NB-E,EGN,42500,20061231
0814NB-E,EGN,37100,20070331
0814NB-E,EGN,33500,20070630
0814NB-E,EGN,32300,20070930
0814NB-E,EGN,25700,20071231
0814NB-E,EGN,23400,20080331
0814NB-E,EGN,20100,20080630
0814NB-E,EGN,24900,20080930
0814NB-E,EGN,26100,20090331
0814NB-E,EGN,22300,20090630
0814NB-E,EGN,18600,20090930
0814NB-E,FCFS,71600,20061231
0814NB-E,FCFS,73050,20070331
0814NB-E,FCFS,74050,20070630
0814NB-E,FCFS,59400,20070930
0814NB-E,FCFS,2700,20071231
0814NB-E,FCFS,3175,20080331
0814NB-E,FCFS,3125,20080630
0814NB-E,FCFS,3950,20080930
0814NB-E,FCFS,5425,20090331
0814NB-E,FCFS,5650,20090630
0814NB-E,FCFS,5750,20090930
0814NB-E,FRX,24640,20061231
0814NB-E,FRX,24730,20070331
0814NB-E,FRX,25040,20070630
0814NB-E,FRX,23800,20070930
0814NB-E,FRX,24300,20071231
0814NB-E,FRX,25905,20080331
0814NB-E,FRX,23600,20080630
0814NB-E,FRX,23200,20080930
0814NB-E,FRX,25121,20090331
0814NB-E,FRX,24352,20090630
0814NB-E,FRX,26095,20090930
0814NB-E,SBUX,248600,20061231
0814NB-E,SBUX,182900,20070331
0814NB-E,SBUX,93800,20070630
0814NB-E,SBUX,93800,20070930
0814NB-E,SBUX,50800,20071231
0814NB-E,SBUX,51900,20080331
0814NB-E,SBUX,51900,20080630
0814NB-E,SBUX,66400,20080930
0814NB-E,SBUX,66909,20090331
0814NB-E,SBUX,68417,20090630
0814NB-E,SBUX,70010,20090930
0814NB-E,PCAR,17750,20061231
0814NB-E,PCAR,17750,20070331
0814NB-E,PCAR,17350,20070630
0814NB-E,PCAR,16900,20070930
0814NB-E,PCAR,25350,20071231
0814NB-E,PCAR,25350,20080331
0814NB-E,PCAR,25350,20080630
0814NB-E,PCAR,25350,20080930
0814NB-E,PCAR,28150,20090331
0814NB-E,PCAR,28150,20090630
0814NB-E,PCAR,28250,20090930
0814NB-E,PBCT,29120,20090331
0814NB-E,PBCT,29195,20090630
0814NB-E,PBCT,29744,20090930
0814NB-E,SO,92900,20061231
0814NB-E,SO,68000,20070331
0814NB-E,SO,50500,20070630
0814NB-E,SO,87200,20070930
0814NB-E,SO,57500,20071231
0814NB-E,SO,56700,20080331
0814NB-E,SO,48500,20080630
0814NB-E,SO,49700,20080930
0814NB-E,SO,59600,20090331
0814NB-E,SO,60130,20090630
0814NB-E,SO,71769,20090930
0814NB-E,BMY,191200,20061231
0814NB-E,BMY,176300,20070331
0814NB-E,BMY,211400,20070630
0814NB-E,BMY,207300,20070930
0814NB-E,BMY,248350,20071231
0814NB-E,BMY,198840,20080331
0814NB-E,BMY,145240,20080630
0814NB-E,BMY,143510,20080930
0814NB-E,BMY,329870,20090331
0814NB-E,BMY,160089,20090630
0814NB-E,BMY,287874,20090930
0814NB-E,NDSN,775,20070331
0814NB-E,NDSN,1050,20070630
0814NB-E,NDSN,1000,20070930
0814NB-E,NDSN,1000,20071231
0814NB-E,NDSN,750,20080331
0814NB-E,NDSN,476,20080630
0814NB-E,NDSN,475,20080930
0814NB-E,NDSN,775,20090331
0814NB-E,NDSN,800,20090630
0814NB-E,NDSN,825,20090930
0814NB-E,ALGN,41900,20070930
0814NB-E,ALGN,44200,20071231
0814NB-E,ALGN,44200,20080331
0814NB-E,NIPNY,1313180,20070630
0814NB-E,NIPNY,1313180,20070930
0814NB-E,WYNN,750,20061231
0814NB-E,WYNN,650,20070331
0814NB-E,WYNN,600,20070630
0814NB-E,WYNN,500,20070930
0814NB-E,WYNN,400,20071231
0814NB-E,WYNN,150,20080331
0814NB-E,WYNN,280,20080630
0814NB-E,WYNN,4100,20090331
0814NB-E,WYNN,4100,20090630
0814NB-E,WYNN,6292,20090930
0814NB-E,CTX.XX1,9500,20061231
0814NB-E,CTX.XX1,8700,20070331
0814NB-E,CTX.XX1,8700,20070630
0814NB-E,CTX.XX1,8700,20070930
0814NB-E,CTX.XX1,8700,20071231
0814NB-E,CTX.XX1,8700,20080331
0814NB-E,CTX.XX1,8700,20080630
0814NB-E,CTX.XX1,8700,20080930
0814NB-E,CTX.XX1,8700,20090331
0814NB-E,CTX.XX1,8700,20090630
0814NB-E,AREX,1525,20080630
0814NB-E,ICE,16276,20061231
0814NB-E,ICE,16576,20070331
0814NB-E,ICE,21106,20070630
0814NB-E,ICE,24266,20070930
0814NB-E,ICE,3800,20071231
0814NB-E,ICE,4200,20080331
0814NB-E,ICE,4215,20080630
0814NB-E,ICE,4600,20080930
0814NB-E,ICE,5775,20090331
0814NB-E,ICE,5680,20090630
0814NB-E,ICE,6636,20090930
0814NB-E,PNSNQ,82600,20080930
0814NB-E,COL,66825,20061231
0814NB-E,COL,50675,20070331
0814NB-E,COL,58115,20070630
0814NB-E,COL,53595,20070930
0814NB-E,COL,53695,20071231
0814NB-E,COL,50785,20080331
0814NB-E,COL,50785,20080630
0814NB-E,COL,58925,20080930
0814NB-E,COL,41514,20090331
0814NB-E,COL,11820,20090630
0814NB-E,COL,12766,20090930
0814NB-E,LSTR,50300,20061231
0814NB-E,LSTR,43425,20070331
0814NB-E,LSTR,33825,20070630
0814NB-E,LSTR,33825,20070930
0814NB-E,LSTR,35725,20071231
0814NB-E,LSTR,950,20090331
0814NB-E,LSTR,2000,20090630
0814NB-E,LSTR,2075,20090930
0814NB-E,KCI,1200,20061231
0814NB-E,KCI,2908,20070331
0814NB-E,KCI,676,20070630
0814NB-E,KCI,294,20070930
0814NB-E,URBN,69400,20061231
0814NB-E,URBN,69050,20070331
0814NB-E,URBN,68450,20070630
0814NB-E,URBN,1250,20070930
0814NB-E,URBN,1300,20071231
0814NB-E,CPA,123,20090630
0814NB-E,CPA,123,20090930
0814NB-E,AW,15500,20061231
0814NB-E,AW,24260,20070331
0814NB-E,AW,15960,20070630
0814NB-E,AW,14960,20070930
0814NB-E,AW,14960,20071231
0814NB-E,AW,14500,20080331
0814NB-E,AW,24566,20080630
0814NB-E,AW,24753,20080930
0814NB-E,PSSI,61600,20080930
0814NB-E,PSSI,54500,20090331
0814NB-E,PSSI,54500,20090630
0814NB-E,PSSI,56000,20090930
0814NB-E,WLTW,33100,20080331
0814NB-E,WLTW,33100,20080630
0814NB-E,WLTW,88100,20080930
0814NB-E,WLTW,108350,20090331
0814NB-E,WLTW,108350,20090630
0814NB-E,WLTW,118850,20090930
0814NB-E,CVG,1800,20061231
0814NB-E,CVG,12600,20070331
0814NB-E,CVG,13000,20070630
0814NB-E,CVG,13900,20070930
0814NB-E,CVG,13400,20071231
0814NB-E,CVG,12300,20080331
0814NB-E,CVG,12300,20080630
0814NB-E,CVG,10700,20080930
0814NB-E,CVG,10700,20090331
0814NB-E,CVG,10700,20090630
0814NB-E,CVG,10700,20090930
0814NB-E,AON,67610,20061231
0814NB-E,AON,99550,20070331
0814NB-E,AON,104460,20070630
0814NB-E,AON,101920,20070930
0814NB-E,AON,165705,20071231
0814NB-E,AON,168495,20080331
0814NB-E,AON,142395,20080630
0814NB-E,AON,112075,20080930
0814NB-E,AON,47505,20090331
0814NB-E,AON,56623,20090630
0814NB-E,AON,42668,20090930
0814NB-E,WCC,950,20070331
0814NB-E,WCC,975,20070630
0814NB-E,WCC,975,20070930
0814NB-E,WCC,975,20071231
0814NB-E,MDRX,42200,20090331
0814NB-E,MDRX,49000,20090630
0814NB-E,SFC.XX1.XX1,30000,20061231
0814NB-E,SFC.XX1.XX1,31700,20070331
0814NB-E,SPL,145800,20061231
0814NB-E,SPL,104900,20070331
0814NB-E,SPL,104800,20070630
0814NB-E,SPL,198300,20070930
0814NB-E,SPL,241700,20071231
0814NB-E,SPL,278350,20080331
0814NB-E,SPL,130293,20080630
0814NB-E,SPL,137888,20080930
0814NB-E,SPL,155753,20090331
0814NB-E,SPL,143308,20090630
0814NB-E,SPL,143940,20090930
0814NB-E,CIEN,6399,20061231
0814NB-E,CIEN,7399,20070331
0814NB-E,CIEN,7399,20070630
0814NB-E,CIEN,6399,20070930
0814NB-E,CIEN,6399,20071231
0814NB-E,CIEN,6399,20080331
0814NB-E,CIEN,6399,20080630
0814NB-E,CIEN,6399,20080930
0814NB-E,CIEN,6399,20090331
0814NB-E,CIEN,6399,20090630
0814NB-E,CIEN,6699,20090930
0814NB-E,SYT,61850,20090331
0814NB-E,SYT,60450,20090630
0814NB-E,SYT,61050,20090930
0814NB-E,GS,51105,20061231
0814NB-E,GS,46754,20070331
0814NB-E,GS,45077,20070630
0814NB-E,GS,44923,20070930
0814NB-E,GS,56791,20071231
0814NB-E,GS,53952,20080331
0814NB-E,GS,53535,20080630
0814NB-E,GS,69322,20080930
0814NB-E,GS,96816,20090331
0814NB-E,GS,94024,20090630
0814NB-E,GS,93400,20090930
0814NB-E,EXC,188150,20061231
0814NB-E,EXC,178250,20070331
0814NB-E,EXC,178250,20070630
0814NB-E,EXC,178750,20070930
0814NB-E,EXC,160450,20071231
0814NB-E,EXC,155924,20080331
0814NB-E,EXC,150924,20080630
0814NB-E,EXC,157079,20080930
0814NB-E,EXC,164018,20090331
0814NB-E,EXC,164227,20090630
0814NB-E,EXC,110279,20090930
0814NB-E,TSO,2814,20061231
0814NB-E,TSO,2538,20070331
0814NB-E,TSO,8100,20070930
0814NB-E,TSO,9000,20071231
0814NB-E,TSO,8900,20080331
0814NB-E,TSO,8900,20080630
0814NB-E,TSO,8100,20080930
0814NB-E,TSO,12300,20090331
0814NB-E,TSO,12300,20090630
0814NB-E,TSO,13223,20090930
0814NB-E,SIAL,4800,20061231
0814NB-E,SIAL,9600,20070331
0814NB-E,SIAL,9600,20070630
0814NB-E,SIAL,9600,20070930
0814NB-E,SIAL,9600,20071231
0814NB-E,SIAL,9800,20080331
0814NB-E,SIAL,9800,20080630
0814NB-E,SIAL,10000,20080930
0814NB-E,SIAL,10100,20090331
0814NB-E,SIAL,10040,20090630
0814NB-E,SIAL,9978,20090930
0814NB-E,CAM,21700,20070630
0814NB-E,CAM,21700,20070930
0814NB-E,CAM,76320,20071231
0814NB-E,CAM,107400,20080331
0814NB-E,CAM,70135,20080630
0814NB-E,CAM,70735,20080930
0814NB-E,CAM,75170,20090331
0814NB-E,CAM,71960,20090630
0814NB-E,CAM,70612,20090930
0814NB-E,TRW,1612,20080630
0814NB-E,TRW,4316,20080930
0814NB-E,TRW,4529,20090331
0814NB-E,TRW,4734,20090630
0814NB-E,TRW,4539,20090930
0814NB-E,TW,1122,20080331
0814NB-E,TW,1197,20080630
0814NB-E,TW,1575,20080930
0814NB-E,TW,2475,20090331
0814NB-E,TW,2575,20090630
0814NB-E,TW,2700,20090930
0814NB-E,PCL,11600,20061231
0814NB-E,PCL,11600,20070331
0814NB-E,PCL,11400,20070630
0814NB-E,PCL,11400,20070930
0814NB-E,PCL,11400,20071231
0814NB-E,PCL,11400,20080331
0814NB-E,PCL,11400,20080630
0814NB-E,PCL,11700,20080930
0814NB-E,PCL,14000,20090331
0814NB-E,PCL,13920,20090630
0814NB-E,PCL,13818,20090930
0814NB-E,FDX,63465,20061231
0814NB-E,FDX,87287,20070331
0814NB-E,FDX,76557,20070630
0814NB-E,FDX,64157,20070930
0814NB-E,FDX,22462,20071231
0814NB-E,FDX,24513,20080331
0814NB-E,FDX,21713,20080630
0814NB-E,FDX,21286,20080930
0814NB-E,FDX,24160,20090331
0814NB-E,FDX,25117,20090630
0814NB-E,FDX,65242,20090930
0814NB-E,VAL,11850,20061231
0814NB-E,VAL,31400,20070331
0814NB-E,VAL,53175,20070630
0814NB-E,VAL,55425,20070930
0814NB-E,VAL,156600,20071231
0814NB-E,VAL,156950,20080331
0814NB-E,VAL,155800,20080630
0814NB-E,VAL,148150,20080930
0814NB-E,VAL,141950,20090331
0814NB-E,VAL,141950,20090630
0814NB-E,VAL,141850,20090930
0814NB-E,ARW,1859,20090630
0814NB-E,ARW,1781,20090930
0814NB-E,LNCR,36719,20061231
0814NB-E,LNCR,31725,20070331
0814NB-E,LNCR,30134,20070630
0814NB-E,LNCR,32837,20070930
0814NB-E,LNCR,30356,20071231
0814NB-E,LNCR,29181,20080331
0814NB-E,RBC,37600,20061231
0814NB-E,RBC,37600,20070331
0814NB-E,RBC,37600,20070630
0814NB-E,RBC,32100,20070930
0814NB-E,RBC,33225,20071231
0814NB-E,RBC,33225,20080331
0814NB-E,RBC,33175,20080630
0814NB-E,RBC,25700,20080930
0814NB-E,RBC,21900,20090331
0814NB-E,RBC,19900,20090630
0814NB-E,BBBY,111083,20061231
0814NB-E,BBBY,93992,20070331
0814NB-E,BBBY,92111,20070630
0814NB-E,BBBY,67487,20070930
0814NB-E,BBBY,68860,20071231
0814NB-E,BBBY,66604,20080331
0814NB-E,BBBY,42498,20080630
0814NB-E,BBBY,124698,20080930
0814NB-E,BBBY,62710,20090331
0814NB-E,BBBY,76170,20090630
0814NB-E,BBBY,76553,20090930
0814NB-E,MA,22900,20061231
0814NB-E,MA,40400,20070331
0814NB-E,MA,28900,20070630
0814NB-E,MA,33700,20070930
0814NB-E,MA,23710,20071231
0814NB-E,MA,41000,20080331
0814NB-E,MA,4671,20080630
0814NB-E,MA,11750,20080930
0814NB-E,MA,40600,20090331
0814NB-E,MA,39637,20090630
0814NB-E,MA,35374,20090930
0814NB-E,ITG,46300,20061231
0814NB-E,ITG,46300,20070331
0814NB-E,ITG,41500,20070630
0814NB-E,ITG,41500,20070930
0814NB-E,ITG,57870,20071231
0814NB-E,ITG,45360,20080331
0814NB-E,ITG,47260,20080630
0814NB-E,ITG,47260,20080930
0814NB-E,ITG,36960,20090331
0814NB-E,ITG,36760,20090630
0814NB-E,ITG,50260,20090930
0814NB-E,TSU,10231,20061231
0814NB-E,TSU,10231,20070331
0814NB-E,TSU,10231,20070630
0814NB-E,TSU,10231,20070930
0814NB-E,TSU,10231,20071231
0814NB-E,TSU,10231,20080331
0814NB-E,TSU,10231,20080630
0814NB-E,TSU,19971,20080930
0814NB-E,TSU,19971,20090331
0814NB-E,TSU,19971,20090630
0814NB-E,TSU,19971,20090930
0814NB-E,UN,490880,20061231
0814NB-E,UN,490880,20070331
0814NB-E,UN,481900,20070630
0814NB-E,UN,306770,20070930
0814NB-E,UN,210070,20071231
0814NB-E,UN,177510,20080331
0814NB-E,UN,177510,20080630
0814NB-E,UN,177510,20080930
0814NB-E,UN,177510,20090331
0814NB-E,UN,177510,20090630
0814NB-E,UN,125110,20090930
0814NB-E,WOR,1957,20090630
0814NB-E,WOR,1809,20090930
0814NB-E,ONB,69111,20061231
0814NB-E,ONB,77711,20070331
0814NB-E,ONB,77711,20070630
0814NB-E,ONB,77711,20070930
0814NB-E,ONB,77711,20071231
0814NB-E,ONB,65211,20080331
0814NB-E,ONB,63911,20080630
0814NB-E,ONB,37911,20080930
0814NB-E,VIV.XX1,62413,20061231
0814NB-E,VIV.XX1,62413,20070331
0814NB-E,VIV.XX1,62413,20070630
0814NB-E,VIV.XX1,62413,20070930
0814NB-E,VIV.XX1,62413,20071231
0814NB-E,VIV.XX1,62413,20080331
0814NB-E,VIV.XX1,62413,20080630
0814NB-E,VIV.XX1,101373,20080930
0814NB-E,VIV.XX1,25343,20090331
0814NB-E,VIV.XX1,25343,20090630
0814NB-E,VIV.XX1,34174,20090930
0814NB-E,LDOS,2211,20090331
0814NB-E,LDOS,2150,20090630
