Institution ID,Security Ticker,Shares Held,Position report date
07KRX4-E,ESLRQ,583,20090930
07KRX4-E,ESLRQ,583,20091231
07KRX4-E,ESLRQ,583,20100331
07KRX4-E,ESLRQ,583,20100630
07KRX4-E,ESLRQ,583,20100930
07KRX4-E,SIL,500,20100630
07KRX4-E,SIL,500,20100930
07KRX4-E,SIL,500,20101231
07KRX4-E,ESD,2000,20081231
07KRX4-E,ESD,2000,20090331
07KRX4-E,NIHDQ,5750,20081231
07KRX4-E,NIHDQ,5234,20090331
07KRX4-E,NIHDQ,4603,20090630
07KRX4-E,NIHDQ,126,20090930
07KRX4-E,NIHDQ,224,20091231
07KRX4-E,NIHDQ,756,20100331
07KRX4-E,NIHDQ,685,20100630
07KRX4-E,NIHDQ,108,20100930
07KRX4-E,NIHDQ,108,20101231
07KRX4-E,MWW,79,20081231
07KRX4-E,MWW,81,20090331
07KRX4-E,MWW,79,20090630
07KRX4-E,MWW,79,20090930
07KRX4-E,MWW,79,20091231
07KRX4-E,MWW,79,20100331
07KRX4-E,MWW,79,20100630
07KRX4-E,MWW,79,20100930
07KRX4-E,MWW,79,20101231
07KRX4-E,MDT,3377,20081231
07KRX4-E,MDT,3390,20090331
07KRX4-E,MDT,2131,20090630
07KRX4-E,MDT,1456,20090930
07KRX4-E,MDT,2033,20091231
07KRX4-E,MDT,1543,20100331
07KRX4-E,MDT,758,20100630
07KRX4-E,MDT,3183,20100930
07KRX4-E,MDT,3909,20101231
07KRX4-E,AFK,14,20091231
07KRX4-E,AFK,14,20100331
07KRX4-E,CHIC,1,20090331
07KRX4-E,TMYEQ,5000,20090630
07KRX4-E,WAVXQ,1912,20101231
07KRX4-E,PBW,821,20081231
07KRX4-E,PBW,651,20090331
07KRX4-E,PBW,651,20090630
07KRX4-E,PBW,651,20090930
07KRX4-E,PBW,650,20091231
07KRX4-E,PBW,650,20100331
07KRX4-E,PBW,650,20100630
07KRX4-E,PBW,650,20100930
07KRX4-E,PBW,650,20101231
07KRX4-E,LECO,1,20081231
07KRX4-E,LECO,1,20090331
07KRX4-E,HNZ,109,20081231
07KRX4-E,HNZ,109,20090331
07KRX4-E,HNZ,110,20090630
07KRX4-E,HNZ,1746,20090930
07KRX4-E,HNZ,1061,20091231
07KRX4-E,HNZ,1011,20100331
07KRX4-E,HNZ,1012,20100630
07KRX4-E,HNZ,812,20100930
07KRX4-E,HNZ,763,20101231
07KRX4-E,AVY,100,20081231
07KRX4-E,AVY,100,20090331
07KRX4-E,AVY,1145,20100331
07KRX4-E,NAC,10000,20081231
07KRX4-E,NAC,10000,20090331
07KRX4-E,NAC,8500,20090630
07KRX4-E,NAC,8500,20090930
07KRX4-E,NAC,500,20091231
07KRX4-E,NAC,500,20100331
07KRX4-E,NAC,500,20100630
07KRX4-E,NAC,500,20100930
07KRX4-E,NAC,500,20101231
07KRX4-E,FFR,450,20091231
07KRX4-E,FFR,550,20100331
07KRX4-E,FFR,550,20100630
07KRX4-E,FFR,550,20100930
07KRX4-E,JBLU,500,20081231
07KRX4-E,JBLU,500,20090331
07KRX4-E,JBLU,500,20090630
07KRX4-E,JBLU,500,20090930
07KRX4-E,JBLU,500,20091231
07KRX4-E,JBLU,500,20100331
07KRX4-E,JBLU,500,20100630
07KRX4-E,JBLU,500,20100930
07KRX4-E,JBLU,500,20101231
07KRX4-E,DPM,1400,20090930
07KRX4-E,DPM,1400,20091231
07KRX4-E,DPM,1400,20100331
07KRX4-E,DPM,1400,20100630
07KRX4-E,DPM,1400,20100930
07KRX4-E,ADCT.XX1,14,20081231
07KRX4-E,ADCT.XX1,14,20090331
07KRX4-E,ADCT.XX1,14,20090630
07KRX4-E,ADCT.XX1,14,20090930
07KRX4-E,ADCT.XX1,14,20091231
07KRX4-E,ADCT.XX1,14,20100930
07KRX4-E,ISHG,140,20090930
07KRX4-E,ISHG,400,20091231
07KRX4-E,ISHG,260,20100331
07KRX4-E,VBK,244,20081231
07KRX4-E,VBK,1224,20090331
07KRX4-E,VBK,1227,20090630
07KRX4-E,VBK,1377,20090930
07KRX4-E,VBK,1771,20091231
07KRX4-E,VBK,663,20100331
07KRX4-E,VBK,311,20100630
07KRX4-E,VBK,311,20100930
07KRX4-E,VBK,307,20101231
07KRX4-E,DVN,410,20081231
07KRX4-E,DVN,275,20090331
07KRX4-E,DVN,155,20090630
07KRX4-E,DVN,165,20090930
07KRX4-E,DVN,100,20091231
07KRX4-E,DVN,100,20100331
07KRX4-E,HHD,1040,20081231
07KRX4-E,JJG,139,20081231
07KRX4-E,LCRD,1385,20081231
07KRX4-E,LCRD,1385,20090331
07KRX4-E,LCRD,1385,20090630
07KRX4-E,LCRD,1385,20090930
07KRX4-E,LCRD,1385,20091231
07KRX4-E,LCRD,1385,20100331
07KRX4-E,LCRD,1385,20100630
07KRX4-E,LCRD,1385,20100930
07KRX4-E,LCRD,1385,20101231
07KRX4-E,MI.XX1,120,20081231
07KRX4-E,MI.XX1,2620,20090331
07KRX4-E,MI.XX1,2620,20090630
07KRX4-E,MI.XX1,2620,20090930
07KRX4-E,MI.XX1,5620,20091231
07KRX4-E,MI.XX1,5620,20100331
07KRX4-E,MI.XX1,5620,20100630
07KRX4-E,MI.XX1,5500,20100930
07KRX4-E,MI.XX1,5500,20101231
07KRX4-E,NSC,757,20081231
07KRX4-E,NSC,757,20090331
07KRX4-E,NSC,757,20090630
07KRX4-E,NSC,457,20090930
07KRX4-E,NSC,932,20091231
07KRX4-E,NSC,529,20100331
07KRX4-E,NSC,504,20100630
07KRX4-E,NSC,504,20100930
07KRX4-E,NSC,504,20101231
07KRX4-E,TPC,4,20081231
07KRX4-E,TPC,4,20090331
07KRX4-E,TPC,4,20090930
07KRX4-E,TPC,4,20091231
07KRX4-E,TPC,4,20100331
07KRX4-E,TPC,4,20100630
07KRX4-E,TPC,4,20100930
07KRX4-E,TPC,4,20101231
07KRX4-E,SYY,150,20081231
07KRX4-E,SYY,150,20090331
07KRX4-E,SYY,250,20090630
07KRX4-E,SYY,650,20090930
07KRX4-E,SYY,1150,20091231
07KRX4-E,SYY,1307,20100331
07KRX4-E,SYY,1307,20100630
07KRX4-E,SYY,1266,20100930
07KRX4-E,SYY,1366,20101231
07KRX4-E,CNEP,2000,20100930
07KRX4-E,IJH,68,20081231
07KRX4-E,IJH,162,20090331
07KRX4-E,IJH,126,20090630
07KRX4-E,IJH,875,20090930
07KRX4-E,IJH,874,20091231
07KRX4-E,IJH,1700,20100331
07KRX4-E,IJH,1175,20100630
07KRX4-E,IJH,2436,20100930
07KRX4-E,IJH,20182,20101231
07KRX4-E,SMTL,3,20090331
07KRX4-E,FE,1936,20081231
07KRX4-E,FE,1881,20090331
07KRX4-E,FE,1881,20090630
07KRX4-E,FE,32482,20090930
07KRX4-E,FE,13388,20091231
07KRX4-E,FE,19194,20100331
07KRX4-E,FE,15502,20100630
07KRX4-E,FE,15502,20100930
07KRX4-E,FE,15421,20101231
07KRX4-E,CUTR,10,20081231
07KRX4-E,CUTR,10,20090331
07KRX4-E,CUTR,10,20090630
07KRX4-E,CUTR,10,20090930
07KRX4-E,CUTR,10,20091231
07KRX4-E,CUTR,10,20100331
07KRX4-E,CUTR,10,20100630
07KRX4-E,CUTR,10,20100930
07KRX4-E,CUTR,10,20101231
07KRX4-E,LYG,223,20090630
07KRX4-E,LYG,1635,20090930
07KRX4-E,LYG,1635,20091231
07KRX4-E,LYG,940,20100331
07KRX4-E,LYG,940,20100630
07KRX4-E,LYG,940,20100930
07KRX4-E,LYG,735,20101231
07KRX4-E,BPFH,2,20090331
07KRX4-E,CACH,4,20081231
07KRX4-E,CACH,5,20090331
07KRX4-E,CACH,4,20090630
07KRX4-E,CACH,4,20090930
07KRX4-E,CACH,4,20091231
07KRX4-E,CACH,4,20100331
07KRX4-E,NGLOY,733,20081231
07KRX4-E,NGLOY,733,20090331
07KRX4-E,NGLOY,686,20090630
07KRX4-E,MXIM,320,20090930
07KRX4-E,MXIM,160,20091231
07KRX4-E,MXIM,160,20100331
07KRX4-E,MXIM,160,20100630
07KRX4-E,MXIM,160,20100930
07KRX4-E,MXIM,160,20101231
07KRX4-E,UCO,6377,20090331
07KRX4-E,UCO,67866,20090930
07KRX4-E,UCO,195482,20091231
07KRX4-E,UCO,254,20100331
07KRX4-E,UCO,532416,20100630
07KRX4-E,UCO,2196,20100930
07KRX4-E,HXL,25,20081231
07KRX4-E,HXL,25,20090331
07KRX4-E,HXL,25,20090630
07KRX4-E,HXL,25,20090930
07KRX4-E,HXL,25,20091231
07KRX4-E,HXL,25,20100331
07KRX4-E,HXL,25,20100630
07KRX4-E,HXL,25,20100930
07KRX4-E,HXL,25,20101231
07KRX4-E,REDFY,150,20100930
07KRX4-E,CRL,350,20091231
07KRX4-E,CRL,350,20100331
07KRX4-E,PPD,116,20081231
07KRX4-E,PPD,116,20090331
07KRX4-E,PPD,80,20090630
07KRX4-E,PPD,80,20090930
07KRX4-E,PZI,135,20081231
07KRX4-E,CDE,1000,20081231
07KRX4-E,CDE,1000,20090331
07KRX4-E,CDE,100,20090930
07KRX4-E,CDE,100,20091231
07KRX4-E,CDE,100,20100331
07KRX4-E,CDE,100,20100630
07KRX4-E,CDE,100,20100930
07KRX4-E,CDE,3904,20101231
07KRX4-E,JO,200,20100930
07KRX4-E,JO,988,20101231
07KRX4-E,KST,1700,20090930
07KRX4-E,KST,1700,20091231
07KRX4-E,KST,1900,20100331
07KRX4-E,KST,1900,20100630
07KRX4-E,KST,3100,20100930
07KRX4-E,KST,1900,20101231
07KRX4-E,NRP,488,20090630
07KRX4-E,NRP,495,20090930
07KRX4-E,NRP,502,20091231
07KRX4-E,NRP,509,20100331
07KRX4-E,NRP,516,20100630
07KRX4-E,NRP,1522,20100930
07KRX4-E,NRP,1528,20101231
07KRX4-E,EPI,500,20081231
07KRX4-E,EPI,1300,20090331
07KRX4-E,EPI,7375,20090630
07KRX4-E,EPI,6306,20090930
07KRX4-E,EPI,6736,20091231
07KRX4-E,EPI,7086,20100331
07KRX4-E,EPI,7951,20100630
07KRX4-E,EPI,10699,20100930
07KRX4-E,EPI,9042,20101231
07KRX4-E,MGI,22,20081231
07KRX4-E,MGI,22,20090331
07KRX4-E,MGI,22,20090630
07KRX4-E,MGI,22,20090930
07KRX4-E,MGI,22,20091231
07KRX4-E,MGI,22,20100331
07KRX4-E,MGI,22,20100630
07KRX4-E,MGI,22,20100930
07KRX4-E,ITC,100,20081231
07KRX4-E,ITC,100,20090331
07KRX4-E,ITC,100,20090630
07KRX4-E,ITC,488,20090930
07KRX4-E,ITC,318,20091231
07KRX4-E,ITC,100,20100331
07KRX4-E,ITC,100,20100630
07KRX4-E,ITC,100,20100930
07KRX4-E,ITC,100,20101231
07KRX4-E,GNI,89,20081231
07KRX4-E,GNI,89,20090331
07KRX4-E,GNI,89,20090630
07KRX4-E,GNI,89,20090930
07KRX4-E,GNI,89,20091231
07KRX4-E,GNI,89,20100331
07KRX4-E,GNI,89,20100630
07KRX4-E,AZO,10,20081231
07KRX4-E,AZO,10,20090331
07KRX4-E,AZO,10,20090630
07KRX4-E,AZO,10,20090930
07KRX4-E,AZO,10,20091231
07KRX4-E,AZO,10,20100331
07KRX4-E,AZO,10,20100630
07KRX4-E,AZO,10,20100930
07KRX4-E,AZO,10,20101231
07KRX4-E,NUE,561,20081231
07KRX4-E,NUE,737,20090331
07KRX4-E,NUE,950,20090630
07KRX4-E,NUE,770,20090930
07KRX4-E,NUE,2392,20091231
07KRX4-E,NUE,2750,20100331
07KRX4-E,NUE,3750,20100630
07KRX4-E,NUE,4550,20100930
07KRX4-E,NUE,1850,20101231
07KRX4-E,HNT,5,20081231
07KRX4-E,HNT,5,20090331
07KRX4-E,HNT,5,20090630
07KRX4-E,HNT,5,20090930
07KRX4-E,HNT,5,20091231
07KRX4-E,HNT,5,20100331
07KRX4-E,HNT,5,20100630
07KRX4-E,HNT,5,20100930
07KRX4-E,HNT,5,20101231
07KRX4-E,CNO,7,20081231
07KRX4-E,CNO,7,20090331
07KRX4-E,CNO,7,20090630
07KRX4-E,CNO,187,20090930
07KRX4-E,CNO,7,20091231
07KRX4-E,CNO,7,20100331
07KRX4-E,CNO,7,20100630
07KRX4-E,CNO,7,20100930
07KRX4-E,CNO,7,20101231
07KRX4-E,WOOD,460,20101231
07KRX4-E,NYX,200,20081231
07KRX4-E,NYX,6002,20090331
07KRX4-E,NYX,5800,20090630
07KRX4-E,NYX,700,20090930
07KRX4-E,NYX,150,20091231
07KRX4-E,NYX,250,20100331
07KRX4-E,NYX,300,20100630
07KRX4-E,NYX,250,20100930
07KRX4-E,NYX,250,20101231
07KRX4-E,CBRL,105,20100930
07KRX4-E,CBRL,95,20101231
07KRX4-E,EWC,5148,20081231
07KRX4-E,EWC,2283,20090331
07KRX4-E,EWC,2283,20090630
07KRX4-E,EWC,2740,20090930
07KRX4-E,EWC,2902,20091231
07KRX4-E,EWC,2589,20100331
07KRX4-E,EWC,2589,20100630
07KRX4-E,EWC,2283,20100930
07KRX4-E,EWC,2683,20101231
07KRX4-E,GPRE,300,20081231
07KRX4-E,GPRE,300,20090331
07KRX4-E,GPRE,300,20090630
07KRX4-E,GPRE,300,20090930
07KRX4-E,GPRE,300,20091231
07KRX4-E,GPRE,300,20100331
07KRX4-E,GPRE,300,20100630
07KRX4-E,GPRE,300,20100930
07KRX4-E,DBB,332,20090331
07KRX4-E,DBB,332,20090630
07KRX4-E,DBB,150,20091231
07KRX4-E,DBB,15,20100331
07KRX4-E,DBB,15,20100630
07KRX4-E,DBB,15,20100930
07KRX4-E,DBB,15,20101231
07KRX4-E,MYGN,430,20090331
07KRX4-E,MYGN,889,20090630
07KRX4-E,MYGN,952,20090930
07KRX4-E,MYGN,823,20091231
07KRX4-E,MYGN,814,20100331
07KRX4-E,MYGN,200,20100630
07KRX4-E,MYGN,200,20100930
07KRX4-E,MYGN,200,20101231
07KRX4-E,NUS,325,20091231
07KRX4-E,NUS,180,20101231
07KRX4-E,IDTI,2,20090331
07KRX4-E,PTV,3,20090331
07KRX4-E,ABX,48,20090930
07KRX4-E,ABX,48,20091231
07KRX4-E,ABX,381,20100930
07KRX4-E,ABX,5462,20101231
07KRX4-E,EQ,36,20081231
07KRX4-E,EQ,6,20090331
07KRX4-E,EQ,6,20090630
07KRX4-E,HPQ,6425,20081231
07KRX4-E,HPQ,6535,20090331
07KRX4-E,HPQ,5706,20090630
07KRX4-E,HPQ,5944,20090930
07KRX4-E,HPQ,4156,20091231
07KRX4-E,HPQ,4284,20100331
07KRX4-E,HPQ,6790,20100630
07KRX4-E,HPQ,7634,20100930
07KRX4-E,HPQ,6212,20101231
07KRX4-E,BZ,850,20100630
07KRX4-E,BZ,5750,20100930
07KRX4-E,BZ,12300,20101231
07KRX4-E,EAC.XX1,8,20081231
07KRX4-E,EAC.XX1,8,20090331
07KRX4-E,EAC.XX1,8,20090630
07KRX4-E,EAC.XX1,8,20090930
07KRX4-E,EAC.XX1,8,20091231
07KRX4-E,PSK,47,20101231
07KRX4-E,ARZ.XX1,12148,20101231
07KRX4-E,WPZ.XX1,3100,20090630
07KRX4-E,WPZ.XX1,6925,20090930
07KRX4-E,WPZ.XX1,3900,20091231
07KRX4-E,WPZ.XX1,3560,20100331
07KRX4-E,WPZ.XX1,3090,20100630
07KRX4-E,WPZ.XX1,3090,20100930
07KRX4-E,WPZ.XX1,2875,20101231
07KRX4-E,BIL,71681,20081231
07KRX4-E,BIL,73246,20090331
07KRX4-E,BIL,79567,20090630
07KRX4-E,BIL,945,20090930
07KRX4-E,BIL,70,20091231
07KRX4-E,BIL,2750,20100331
07KRX4-E,BIL,3602,20100630
07KRX4-E,BIL,1867,20100930
07KRX4-E,BIL,1609,20101231
07KRX4-E,PCG,1644,20081231
07KRX4-E,PCG,1644,20090331
07KRX4-E,PCG,1744,20090630
07KRX4-E,PCG,3144,20090930
07KRX4-E,PCG,3044,20091231
07KRX4-E,PCG,3044,20100331
07KRX4-E,PCG,1944,20100630
07KRX4-E,PCG,1944,20100930
07KRX4-E,PCG,1944,20101231
07KRX4-E,B,21,20081231
07KRX4-E,B,21,20090331
07KRX4-E,B,21,20090630
07KRX4-E,B,21,20090930
07KRX4-E,B,21,20091231
07KRX4-E,B,21,20100331
07KRX4-E,B,21,20100630
07KRX4-E,B,21,20100930
07KRX4-E,B,21,20101231
07KRX4-E,GPCBY,500,20081231
07KRX4-E,GPCBY,500,20090630
07KRX4-E,HBI,129,20081231
07KRX4-E,HBI,129,20090331
07KRX4-E,HBI,129,20090630
07KRX4-E,HBI,129,20090930
07KRX4-E,HBI,129,20091231
07KRX4-E,HBI,129,20100331
07KRX4-E,HBI,129,20100630
07KRX4-E,HBI,86,20100930
07KRX4-E,HBI,86,20101231
07KRX4-E,WERN,200,20100630
07KRX4-E,WERN,200,20100930
07KRX4-E,WERN,200,20101231
07KRX4-E,GCV,3800,20081231
07KRX4-E,GCV,3800,20090331
07KRX4-E,GCV,1300,20090630
07KRX4-E,GCV,1300,20090930
07KRX4-E,GCV,400,20091231
07KRX4-E,GCV,400,20100331
07KRX4-E,GCV,400,20100630
07KRX4-E,XRIT,800,20100930
07KRX4-E,XRIT,800,20101231
07KRX4-E,FPO,429,20081231
07KRX4-E,FPO,449,20090331
07KRX4-E,FPO,458,20090630
07KRX4-E,FPO,467,20090930
07KRX4-E,FPO,475,20091231
07KRX4-E,FPO,482,20100331
07KRX4-E,FPO,488,20100630
07KRX4-E,FPO,495,20100930
07KRX4-E,FPO,501,20101231
07KRX4-E,MRK,36632,20081231
07KRX4-E,MRK,8927,20090331
07KRX4-E,MRK,8699,20090630
07KRX4-E,MRK,37644,20090930
07KRX4-E,MRK,9445,20091231
07KRX4-E,MRK,10897,20100331
07KRX4-E,MRK,11797,20100630
07KRX4-E,MRK,14045,20100930
07KRX4-E,MRK,13177,20101231
07KRX4-E,NGD,18054,20101231
07KRX4-E,XLK,574,20081231
07KRX4-E,XLK,773,20090331
07KRX4-E,XLK,773,20090630
07KRX4-E,XLK,1102,20090930
07KRX4-E,XLK,573,20091231
07KRX4-E,XLK,166,20100331
07KRX4-E,XLK,166,20100630
07KRX4-E,XLK,166,20100930
07KRX4-E,XLK,40217,20101231
07KRX4-E,FNF,984,20081231
07KRX4-E,FNF,800,20090331
07KRX4-E,FNF,800,20090630
07KRX4-E,FNF,800,20090930
07KRX4-E,FNF,800,20091231
07KRX4-E,FNF,800,20100331
07KRX4-E,FNF,800,20100630
07KRX4-E,FNF,800,20100930
07KRX4-E,FNF,775,20101231
07KRX4-E,ELMG,1,20090331
07KRX4-E,PBG,7,20081231
07KRX4-E,PBG,7,20090331
07KRX4-E,PBG,7,20090630
07KRX4-E,PBG,7,20090930
07KRX4-E,PBG,7,20091231
07KRX4-E,NZH,7700,20081231
07KRX4-E,NZH,7700,20090331
07KRX4-E,NZH,5700,20090630
07KRX4-E,NZH,5700,20090930
07KRX4-E,NZH,10400,20091231
07KRX4-E,NZH,6900,20100331
07KRX4-E,NZH,7400,20100630
07KRX4-E,NZH,7400,20100930
07KRX4-E,NZH,7400,20101231
07KRX4-E,NVAX,7,20090331
07KRX4-E,APX,5000,20100630
07KRX4-E,APX,5000,20100930
07KRX4-E,APX,5000,20101231
07KRX4-E,SGMS,4,20090331
07KRX4-E,SONS,7,20090331
07KRX4-E,UIS,500,20081231
07KRX4-E,UIS,500,20090331
07KRX4-E,UIS,500,20090630
07KRX4-E,UIS,500,20090930
07KRX4-E,UIS,50,20100331
07KRX4-E,UIS,50,20100630
07KRX4-E,UIS,50,20100930
07KRX4-E,HGI,800,20101231
07KRX4-E,APA,1290,20081231
07KRX4-E,APA,1290,20090331
07KRX4-E,APA,1245,20090630
07KRX4-E,APA,1045,20090930
07KRX4-E,APA,637,20091231
07KRX4-E,APA,537,20100331
07KRX4-E,APA,524,20100630
07KRX4-E,APA,524,20100930
07KRX4-E,APA,524,20101231
07KRX4-E,O,6599,20081231
07KRX4-E,O,6599,20090331
07KRX4-E,O,5049,20090630
07KRX4-E,O,5049,20090930
07KRX4-E,O,5049,20091231
07KRX4-E,O,7649,20100331
07KRX4-E,O,8180,20100630
07KRX4-E,O,8180,20100930
07KRX4-E,O,8180,20101231
07KRX4-E,NOVL,2035,20081231
07KRX4-E,NOVL,2035,20090331
07KRX4-E,NOVL,35,20090630
07KRX4-E,NOVL,2035,20090930
07KRX4-E,NOVL,2035,20091231
07KRX4-E,NOVL,2035,20100331
07KRX4-E,NOVL,2035,20100630
07KRX4-E,NOVL,2035,20100930
07KRX4-E,NOVL,2035,20101231
07KRX4-E,PHM,39,20090930
07KRX4-E,PHM,39,20091231
07KRX4-E,PHM,39,20100630
07KRX4-E,PHM,39,20100930
07KRX4-E,MYL,4,20090331
07KRX4-E,MYL,1060,20091231
07KRX4-E,MYL,1000,20100331
07KRX4-E,MYL,500,20101231
07KRX4-E,AGO,200,20090930
07KRX4-E,AMRN,6500,20101231
07KRX4-E,GAB,1000,20090331
07KRX4-E,GAB,11800,20090630
07KRX4-E,GAB,1000,20090930
07KRX4-E,GAB,1000,20091231
07KRX4-E,GAB,1000,20100331
07KRX4-E,GAB,1000,20100630
07KRX4-E,GAB,1000,20100930
07KRX4-E,GAB,1000,20101231
07KRX4-E,GPN,1160,20081231
07KRX4-E,GPN,1160,20090331
07KRX4-E,GPN,905,20090630
07KRX4-E,GPN,905,20090930
07KRX4-E,GPN,905,20091231
07KRX4-E,GPN,905,20100331
07KRX4-E,GPN,905,20100630
07KRX4-E,GPN,905,20100930
07KRX4-E,GPN,905,20101231
07KRX4-E,SCG,3,20090331
07KRX4-E,SCG,2605,20100630
07KRX4-E,IGN,1996,20090630
07KRX4-E,IGN,200,20091231
07KRX4-E,JPC,4845,20081231
07KRX4-E,JPC,4845,20090331
07KRX4-E,JPC,4845,20090630
07KRX4-E,JPC,4845,20090930
07KRX4-E,JPC,4845,20091231
07KRX4-E,JPC,4845,20100331
07KRX4-E,JPC,4845,20100630
07KRX4-E,JPC,6067,20100930
07KRX4-E,JPC,6067,20101231
07KRX4-E,CBL,585,20100331
07KRX4-E,NMR,906,20081231
07KRX4-E,NMR,906,20090331
07KRX4-E,NMR,88,20090630
07KRX4-E,NMR,88,20090930
07KRX4-E,NMR,358,20091231
07KRX4-E,NMR,88,20100331
07KRX4-E,CLF,515,20090630
07KRX4-E,CLF,490,20100930
07KRX4-E,CLF,659,20101231
07KRX4-E,PAA,750,20081231
07KRX4-E,PAA,750,20090331
07KRX4-E,PAA,540,20090630
07KRX4-E,PAA,918,20090930
07KRX4-E,PAA,743,20091231
07KRX4-E,PAA,820,20100331
07KRX4-E,PAA,820,20100630
07KRX4-E,PAA,720,20100930
07KRX4-E,PAA,820,20101231
07KRX4-E,MDR,269,20081231
07KRX4-E,MDR,269,20090331
07KRX4-E,MDR,269,20090630
07KRX4-E,MDR,269,20090930
07KRX4-E,MDR,269,20091231
07KRX4-E,MDR,269,20100331
07KRX4-E,MDR,269,20100630
07KRX4-E,MDR,269,20100930
07KRX4-E,MDR,269,20101231
07KRX4-E,ACAS,6029,20081231
07KRX4-E,ACAS,7119,20090331
07KRX4-E,ACAS,1855,20090930
07KRX4-E,ACAS,1895,20091231
07KRX4-E,ACAS,4014,20100331
07KRX4-E,ACAS,4924,20100630
07KRX4-E,ACAS,3339,20100930
07KRX4-E,ACAS,3214,20101231
07KRX4-E,NEE,800,20081231
07KRX4-E,NEE,1000,20090331
07KRX4-E,NEE,2824,20090630
07KRX4-E,NEE,5232,20090930
07KRX4-E,NEE,2132,20091231
07KRX4-E,NEE,3801,20100331
07KRX4-E,NEE,3347,20100630
07KRX4-E,NEE,1200,20100930
07KRX4-E,NEE,2745,20101231
07KRX4-E,IYM,731,20081231
07KRX4-E,IYM,530,20090331
07KRX4-E,IYM,530,20090630
07KRX4-E,IYM,425,20090930
07KRX4-E,IYM,660,20091231
07KRX4-E,IYM,225,20100331
07KRX4-E,IYM,1948,20100630
07KRX4-E,IYM,2564,20100930
07KRX4-E,IYM,2564,20101231
07KRX4-E,VEU,1201,20081231
07KRX4-E,VEU,905,20090331
07KRX4-E,VEU,905,20090630
07KRX4-E,VEU,905,20090930
07KRX4-E,VEU,1348,20091231
07KRX4-E,VEU,1080,20100331
07KRX4-E,VEU,1408,20100630
07KRX4-E,VEU,1459,20100930
07KRX4-E,VEU,1670,20101231
07KRX4-E,KEP,400,20081231
07KRX4-E,KEP,400,20090331
07KRX4-E,KEP,400,20090630
07KRX4-E,KEP,400,20090930
07KRX4-E,KEP,400,20091231
07KRX4-E,KEP,400,20100331
07KRX4-E,KEP,400,20100630
07KRX4-E,KEP,400,20100930
07KRX4-E,TS,125,20101231
07KRX4-E,NYC,330,20090930
07KRX4-E,NYC,330,20091231
07KRX4-E,NYC,330,20100331
07KRX4-E,NYC,330,20100630
07KRX4-E,NYC,717,20100930
07KRX4-E,NYC,717,20101231
07KRX4-E,JJT,700,20100930
07KRX4-E,VARI,4,20081231
07KRX4-E,VARI,4,20090331
07KRX4-E,VARI,4,20090630
07KRX4-E,VARI,4,20090930
07KRX4-E,VARI,4,20091231
07KRX4-E,VARI,4,20100331
07KRX4-E,ACTI,7,20090331
07KRX4-E,TK,333,20091231
07KRX4-E,TK,2000,20100331
07KRX4-E,EKDKQ,170,20090930
07KRX4-E,EKDKQ,170,20091231
07KRX4-E,EKDKQ,170,20100331
07KRX4-E,EKDKQ,600,20101231
07KRX4-E,HSP,145,20081231
07KRX4-E,HSP,145,20090331
07KRX4-E,HSP,145,20090630
07KRX4-E,HSP,145,20090930
07KRX4-E,HSP,126,20091231
07KRX4-E,HSP,126,20100331
07KRX4-E,HSP,126,20100630
07KRX4-E,HSP,126,20100930
07KRX4-E,HSP,126,20101231
07KRX4-E,DTYS,22496,20101231
07KRX4-E,HE,300,20090930
07KRX4-E,HE,300,20091231
07KRX4-E,FMC,5,20081231
07KRX4-E,FMC,5,20090331
07KRX4-E,FMC,5,20090630
07KRX4-E,FMC,5,20090930
07KRX4-E,FMC,5,20091231
07KRX4-E,FMC,5,20100331
07KRX4-E,FMC,5,20100630
07KRX4-E,FMC,5,20100930
07KRX4-E,FMC,5,20101231
07KRX4-E,ENB,7,20081231
07KRX4-E,ENB,7,20090331
07KRX4-E,ENB,7,20090630
07KRX4-E,ENB,423,20090930
07KRX4-E,ENB,423,20091231
07KRX4-E,ENB,7,20100331
07KRX4-E,ENB,7,20100630
07KRX4-E,ENB,7,20100930
07KRX4-E,ENB,7,20101231
07KRX4-E,EWS,1513,20081231
07KRX4-E,EWS,1409,20090331
07KRX4-E,EWS,1409,20090630
07KRX4-E,EWS,3854,20090930
07KRX4-E,EWS,4194,20091231
07KRX4-E,EWS,3636,20100331
07KRX4-E,EWS,2936,20100630
07KRX4-E,EWS,109109,20100930
07KRX4-E,EWS,103549,20101231
07KRX4-E,BREW,100,20100930
07KRX4-E,ID,2078,20081231
07KRX4-E,ID,2078,20090331
07KRX4-E,ID,2078,20090630
07KRX4-E,ID,2078,20090930
07KRX4-E,ID,1789,20091231
07KRX4-E,ID,1789,20100331
07KRX4-E,ID,1789,20100630
07KRX4-E,ID,1789,20100930
07KRX4-E,ID,1789,20101231
07KRX4-E,ESRX,90,20081231
07KRX4-E,ESRX,46,20090331
07KRX4-E,ESRX,45,20090630
07KRX4-E,ESRX,100,20090930
07KRX4-E,ESRX,45,20091231
07KRX4-E,ESRX,45,20100331
07KRX4-E,ESRX,190,20100630
07KRX4-E,ESRX,1880,20100930
07KRX4-E,ESRX,2080,20101231
07KRX4-E,SIFY,31,20081231
07KRX4-E,SIFY,25,20090331
07KRX4-E,SIFY,25,20090630
07KRX4-E,SIFY,25,20090930
07KRX4-E,SIFY,25,20091231
